trial_id,label,label_name,hit,timed_out,outcome,fighting,final_x,dist_final,mean_dist,min_dist,frac_correct_side,n_reversals,n_reversals_wrong,n_reversals_correct,peak_excursion,n_frames,trial_duration_s,reaction_frames,reaction_s,game,subject,session
55,1,RIGHT,True,False,hit,False,740.0,30.0,301.29411764705884,30.0,0.5470588235294118,4,2,2,340.0,340,5.666666666666667,0.0,0.0,csp,Subject_002,Session_004
56,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_004
57,1,RIGHT,True,False,hit,False,740.0,30.0,182.32692307692307,30.0,0.9711538461538461,3,1,2,340.0,208,3.466666666666667,6.0,0.1,csp,Subject_002,Session_004
58,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,514.4368932038835,342.0,0.0,4,4,0,0.0,206,3.433333333333333,,,csp,Subject_002,Session_004
59,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,545.2926829268292,342.0,0.0,2,2,0,0.0,246,4.1,,,csp,Subject_002,Session_004
60,1,RIGHT,True,False,hit,False,740.0,30.0,193.7378640776699,30.0,1.0,4,0,4,340.0,206,3.433333333333333,0.0,0.0,csp,Subject_002,Session_004
61,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_004
62,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,489.5022026431718,342.0,0.0,6,6,0,0.0,454,7.566666666666666,,,csp,Subject_002,Session_004
63,0,LEFT,False,True,timeout_close_weak,False,284.0,224.0,428.82666666666665,224.0,0.19666666666666666,6,2,4,116.0,600,10.0,0.0,0.0,csp,Subject_002,Session_004
64,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_004
65,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,csp,Subject_002,Session_004
66,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,csp,Subject_002,Session_004
