trial_id,label,label_name,hit,timed_out,outcome,fighting,final_x,dist_final,mean_dist,min_dist,frac_correct_side,n_reversals,n_reversals_wrong,n_reversals_correct,peak_excursion,n_frames,trial_duration_s,reaction_frames,reaction_s,game,subject,session
71,0,LEFT,False,True,wrong_paddle,True,740.0,680.0,449.96345514950167,278.0,0.10631229235880399,36,34,2,62.0,602,10.033333333333333,118.0,1.9666666666666666,graph_neurofeedback,Subject_014,Session_001
72,1,RIGHT,False,True,wrong_paddle,True,60.0,710.0,416.8528428093646,164.0,0.42642140468227424,23,18,5,206.0,598,9.966666666666667,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
73,0,LEFT,True,False,hit,False,60.0,0.0,169.7603305785124,0.0,1.0,4,0,4,340.0,242,4.033333333333333,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
74,1,RIGHT,False,True,timeout_close_weak,False,548.0,222.0,277.7375415282392,146.0,0.8970099667774086,24,3,21,224.0,602,10.033333333333333,62.0,1.0333333333333334,graph_neurofeedback,Subject_014,Session_001
75,1,RIGHT,True,False,hit,False,740.0,30.0,291.7065868263473,30.0,0.5808383233532934,15,7,8,340.0,334,5.566666666666666,140.0,2.3333333333333335,graph_neurofeedback,Subject_014,Session_001
76,1,RIGHT,True,False,hit,False,740.0,30.0,229.35507246376812,30.0,0.9438405797101449,28,5,23,340.0,552,9.2,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
77,0,LEFT,True,False,hit,False,60.0,0.0,164.9090909090909,0.0,1.0,2,0,2,340.0,176,2.933333333333333,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
78,0,LEFT,True,False,hit,False,60.0,0.0,258.5,0.0,0.7675,16,3,13,340.0,400,6.666666666666667,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
79,0,LEFT,False,True,timeout_close_strong,False,220.0,160.0,175.75083056478405,20.0,1.0,27,0,27,320.0,602,10.033333333333333,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
80,1,RIGHT,False,True,timeout_wrong,True,232.0,538.0,401.6843853820598,208.0,0.30398671096345514,37,30,7,162.0,602,10.033333333333333,180.0,3.0,graph_neurofeedback,Subject_014,Session_001
81,0,LEFT,False,True,timeout_wrong,True,500.0,440.0,397.9435215946844,244.0,0.2541528239202658,23,16,7,96.0,602,10.033333333333333,128.0,2.1333333333333333,graph_neurofeedback,Subject_014,Session_001
82,0,LEFT,False,True,timeout_wrong,False,452.0,392.0,340.24666666666667,182.0,0.495,13,4,9,158.0,600,10.0,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
83,0,LEFT,False,True,timeout_close_weak,False,266.0,206.0,320.49087893864015,128.0,0.4842454394693201,31,20,11,212.0,603,10.05,270.0,4.5,graph_neurofeedback,Subject_014,Session_001
84,0,LEFT,True,False,hit,False,60.0,0.0,269.546218487395,0.0,0.6953781512605042,14,3,11,340.0,476,7.933333333333334,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
85,0,LEFT,False,True,timeout_close_weak,False,302.0,242.0,198.74457429048414,32.0,1.0,16,0,16,308.0,599,9.983333333333333,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
86,0,LEFT,False,True,timeout_close_weak,True,392.0,332.0,449.2392026578073,288.0,0.11461794019933555,29,25,4,52.0,602,10.033333333333333,2.0,0.03333333333333333,graph_neurofeedback,Subject_014,Session_001
87,1,RIGHT,True,False,hit,False,740.0,30.0,245.23589743589744,30.0,0.9923076923076923,20,1,19,340.0,390,6.5,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
88,0,LEFT,False,True,wrong_paddle,False,670.0,610.0,352.4179104477612,98.0,0.5588723051409619,21,10,11,242.0,603,10.05,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
89,1,RIGHT,False,True,timeout_close_weak,False,468.0,302.0,365.4651162790698,176.0,0.5116279069767442,15,3,12,194.0,602,10.033333333333333,96.0,1.6,graph_neurofeedback,Subject_014,Session_001
90,1,RIGHT,False,True,wrong_paddle,True,212.0,558.0,554.8671096345515,360.0,0.014950166112956811,28,27,1,10.0,602,10.033333333333333,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
91,1,RIGHT,True,False,hit,False,740.0,30.0,180.49003984063745,30.0,0.9820717131474104,28,1,27,340.0,502,8.366666666666667,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
92,0,LEFT,True,False,hit,False,60.0,0.0,286.3134328358209,0.0,0.5348258706467661,18,11,7,340.0,402,6.7,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
93,0,LEFT,False,True,timeout_close_strong,False,208.0,148.0,346.08,148.0,0.5566666666666666,26,2,24,192.0,600,10.0,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
94,1,RIGHT,False,True,timeout_wrong,False,242.0,528.0,352.3261231281198,82.0,0.6139767054908486,22,7,15,288.0,601,10.016666666666667,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
95,1,RIGHT,True,False,hit,False,740.0,30.0,275.8170731707317,30.0,0.7835365853658537,10,5,5,340.0,328,5.466666666666667,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
96,1,RIGHT,False,False,wrong_paddle,False,60.0,710.0,428.8467741935484,280.0,0.32056451612903225,20,11,9,90.0,496,8.266666666666667,12.0,0.2,graph_neurofeedback,Subject_014,Session_001
97,1,RIGHT,False,True,timeout_close_strong,False,612.0,158.0,291.20666666666665,158.0,0.85,20,6,14,212.0,600,10.0,0.0,0.0,graph_neurofeedback,Subject_014,Session_001
98,1,RIGHT,False,False,wrong_paddle,True,60.0,710.0,589.3204419889503,372.0,0.0,20,20,0,0.0,362,6.033333333333333,,,graph_neurofeedback,Subject_014,Session_001
99,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,503.60215053763443,336.0,0.016129032258064516,5,4,1,4.0,186,3.1,2.0,0.03333333333333333,graph_neurofeedback,Subject_014,Session_001
