trial_id,label,label_name,hit,timed_out,outcome,fighting,final_x,dist_final,mean_dist,min_dist,frac_correct_side,n_reversals,n_reversals_wrong,n_reversals_correct,peak_excursion,n_frames,trial_duration_s,reaction_frames,reaction_s,game,subject,session
33,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,503.0621118012422,342.0,0.0,8,8,0,0.0,322,5.366666666666666,,,graph_ml,Subject_002,Session_002
34,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,475.02941176470586,290.0,0.13480392156862744,5,2,3,50.0,408,6.8,0.0,0.0,graph_ml,Subject_002,Session_002
35,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_002
36,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,474.4142259414226,336.0,0.006276150627615063,12,11,1,4.0,478,7.966666666666667,300.0,5.0,graph_ml,Subject_002,Session_002
37,1,RIGHT,False,True,timeout_close_weak,False,452.0,318.0,387.0833333333333,318.0,0.043333333333333335,2,2,0,52.0,600,10.0,574.0,9.566666666666666,graph_ml,Subject_002,Session_002
38,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,499.51724137931035,308.0,0.1336206896551724,5,4,1,32.0,232,3.8666666666666667,0.0,0.0,graph_ml,Subject_002,Session_002
39,1,RIGHT,False,True,timeout_wrong,False,388.0,382.0,394.0734557595993,370.0,0.0,2,2,0,0.0,599,9.983333333333333,,,graph_ml,Subject_002,Session_002
40,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,511.0,342.0,0.0,0,0,0,0.0,170,2.8333333333333335,,,graph_ml,Subject_002,Session_002
41,1,RIGHT,True,False,hit,False,740.0,30.0,292.0857142857143,30.0,0.4857142857142857,2,2,0,340.0,350,5.833333333333333,180.0,3.0,graph_ml,Subject_002,Session_002
42,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,455.4786324786325,276.0,0.2692307692307692,1,0,1,64.0,234,3.9,0.0,0.0,graph_ml,Subject_002,Session_002
43,1,RIGHT,True,False,hit,False,740.0,30.0,199.0,30.0,1.0,0,0,0,340.0,170,2.8333333333333335,0.0,0.0,graph_ml,Subject_002,Session_002
44,0,LEFT,False,False,wrong_paddle,False,740.0,680.0,413.65482233502536,330.0,0.02284263959390863,2,1,1,10.0,394,6.566666666666666,214.0,3.566666666666667,graph_ml,Subject_002,Session_002
